,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,avg_ndvi,avg_ndvi_lower,avg_ndvi_upper,avg_reanalysis,avg_reanalysis_lower,avg_reanalysis_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
129,2012-12-23,6.079149656621553,-7.525019454100668,17.00888962621181,5.2144948244278675,6.895571008427003,-0.5850761582968785,-0.5850761582968785,-0.5850761582968785,0.00246994156778789,0.00246994156778789,0.00246994156778789,-0.22481503168423814,-0.22481503168423814,-0.22481503168423814,-0.22234509011645026,-0.22234509011645026,-0.22234509011645026,-0.3627310681804282,-0.3627310681804282,-0.3627310681804282,0.0,0.0,0.0,5.494073498324674
130,2013-01-01,6.059652741364117,-7.888132747912637,17.05165934600234,5.184547429265631,6.886279559363152,-0.938200820073492,-0.938200820073492,-0.938200820073492,-0.0008629420784338944,-0.0008629420784338944,-0.0008629420784338944,0.07830500190893473,0.07830500190893473,0.07830500190893473,0.07744205983050084,0.07744205983050084,0.07744205983050084,-1.0156428799039927,-1.0156428799039927,-1.0156428799039927,0.0,0.0,0.0,5.121451921290625
131,2013-01-08,6.044488473941666,-4.305988507169438,20.42887835546046,5.155503829974294,6.882773947676149,2.2917312190340198,2.2917312190340198,2.2917312190340198,0.012799910690733333,0.012799910690733333,0.012799910690733333,0.28792376087664395,0.28792376087664395,0.28792376087664395,0.3007236715673773,0.3007236715673773,0.3007236715673773,1.9910075474666424,1.9910075474666424,1.9910075474666424,0.0,0.0,0.0,8.336219692975686
132,2013-01-15,6.029324206519218,-0.7404146176079116,23.97947985920838,5.127091207333074,6.87544458710072,5.349221016696841,5.349221016696841,5.349221016696841,0.00512834107493566,0.00512834107493566,0.00512834107493566,0.18615081700412975,0.18615081700412975,0.18615081700412975,0.1912791580790654,0.1912791580790654,0.1912791580790654,5.157941858617776,5.157941858617776,5.157941858617776,0.0,0.0,0.0,11.378545223216058
133,2013-01-22,6.014159939096768,-0.013335826970545025,24.07854237197783,5.100689646121338,6.871666595227092,6.078350890783544,6.078350890783544,6.078350890783544,0.01805114187448622,0.01805114187448622,0.01805114187448622,-0.10450936036005269,-0.10450936036005269,-0.10450936036005269,-0.08645821848556648,-0.08645821848556648,-0.08645821848556648,6.164809109269111,6.164809109269111,6.164809109269111,0.0,0.0,0.0,12.092510829880311
134,2013-01-29,5.998995671674318,-1.5079447592731596,23.377549743253994,5.074499005755752,6.867888603353463,5.174064541261847,5.174064541261847,5.174064541261847,-0.02286662528932593,-0.02286662528932593,-0.02286662528932593,0.007524641717040471,0.007524641717040471,0.007524641717040471,-0.015341983572285459,-0.015341983572285459,-0.015341983572285459,5.1894065248341334,5.1894065248341334,5.1894065248341334,0.0,0.0,0.0,11.173060212936164
135,2013-02-05,5.983831404251868,-3.0416929322843353,21.905868936612467,5.039244028738442,6.864331009166803,3.8046641778054626,3.8046641778054626,3.8046641778054626,-0.005435385608722598,-0.005435385608722598,-0.005435385608722598,-0.23633254597604766,-0.23633254597604766,-0.23633254597604766,-0.24176793158477022,-0.24176793158477022,-0.24176793158477022,4.046432109390232,4.046432109390232,4.046432109390232,0.0,0.0,0.0,9.78849558205733
136,2013-02-12,5.968667136829419,-2.30904829553644,22.496434746517746,5.019465731709421,6.860993812667111,3.869737984709587,3.869737984709587,3.869737984709587,6.472675908023978e-06,6.472675908023978e-06,6.472675908023978e-06,0.033596105765462875,0.033596105765462875,0.033596105765462875,0.0336025784413709,0.0336025784413709,0.0336025784413709,3.836135406268216,3.836135406268216,3.836135406268216,0.0,0.0,0.0,9.838405121539006
137,2013-02-19,5.953502869406971,-3.0406530649511296,22.342394455101463,4.987548111019555,6.8573444803708705,3.8448145249826067,3.8448145249826067,3.8448145249826067,-0.0076005299266470264,-0.0076005299266470264,-0.0076005299266470264,-0.04597944711037155,-0.04597944711037155,-0.04597944711037155,-0.05357997703701857,-0.05357997703701857,-0.05357997703701857,3.898394502019625,3.898394502019625,3.898394502019625,0.0,0.0,0.0,9.798317394389578
138,2013-02-26,5.938338601984519,-3.2158485518541484,21.326964796236364,4.954876592012309,6.853330863737363,3.1326145195061823,3.1326145195061823,3.1326145195061823,-0.018719367074467797,-0.018719367074467797,-0.018719367074467797,0.13871959925278848,0.13871959925278848,0.13871959925278848,0.1200002321783207,0.1200002321783207,0.1200002321783207,3.012614287327861,3.012614287327861,3.012614287327861,0.0,0.0,0.0,9.070953121490701
139,2013-03-05,5.923174334562069,-4.475878766724046,19.42929229679407,4.929501809567563,6.849153690984123,1.3193464002538144,1.3193464002538144,1.3193464002538144,-0.004973103332037178,-0.004973103332037178,-0.004973103332037178,0.22373979519775172,0.22373979519775172,0.22373979519775172,0.2187666918657145,0.2187666918657145,0.2187666918657145,1.1005797083881002,1.1005797083881002,1.1005797083881002,0.0,0.0,0.0,7.2425207348158835
140,2013-03-12,5.90801006713962,-7.002108083586401,17.187596258660516,4.902578347030113,6.844783567526126,-0.7871583739531613,-0.7871583739531613,-0.7871583739531613,0.010626373804878552,0.010626373804878552,0.010626373804878552,-0.1429359759940248,-0.1429359759940248,-0.1429359759940248,-0.13230960218914622,-0.13230960218914622,-0.13230960218914622,-0.6548487717640151,-0.6548487717640151,-0.6548487717640151,0.0,0.0,0.0,5.1208516931864585
141,2013-03-19,5.89284579971717,-8.373678088232205,17.464940571212544,4.873424227037334,6.840491000848833,-1.4205063817289263,-1.4205063817289263,-1.4205063817289263,0.006524838643242274,0.006524838643242274,0.006524838643242274,-0.19151894511589257,-0.19151894511589257,-0.19151894511589257,-0.1849941064726503,-0.1849941064726503,-0.1849941064726503,-1.235512275256276,-1.235512275256276,-1.235512275256276,0.0,0.0,0.0,4.472339417988244
142,2013-03-26,5.877681532294722,-6.903246744126767,18.26788334557655,4.84472501244048,6.836929002307187,-1.2237037045135277,-1.2237037045135277,-1.2237037045135277,0.0014266800826322633,0.0014266800826322633,0.0014266800826322633,-0.33046204853514827,-0.33046204853514827,-0.33046204853514827,-0.329035368452516,-0.329035368452516,-0.329035368452516,-0.8946683360610118,-0.8946683360610118,-0.8946683360610118,0.0,0.0,0.0,4.653977827781194
143,2013-04-02,5.862517264872272,-7.058510374578396,17.803221297305093,4.819505838809444,6.833262780569842,-0.7079040164079227,-0.7079040164079227,-0.7079040164079227,0.0061312029017463205,0.0061312029017463205,0.0061312029017463205,-0.033100772087911456,-0.033100772087911456,-0.033100772087911456,-0.026969569186165138,-0.026969569186165138,-0.026969569186165138,-0.6809344472217576,-0.6809344472217576,-0.6809344472217576,0.0,0.0,0.0,5.154613248464349
144,2013-04-09,5.847352997449821,-8.128522550085531,16.945468732339883,4.794406806864347,6.8287606725006835,-1.3408842125902511,-1.3408842125902511,-1.3408842125902511,0.003307806748195188,0.003307806748195188,0.003307806748195188,-0.19748711154860596,-0.19748711154860596,-0.19748711154860596,-0.1941793048004108,-0.1941793048004108,-0.1941793048004108,-1.1467049077898404,-1.1467049077898404,-1.1467049077898404,0.0,0.0,0.0,4.50646878485957
145,2013-04-16,5.832188730027371,-8.383064116554374,15.924718244320783,4.769307774919251,6.825235547302831,-2.338980709343242,-2.338980709343242,-2.338980709343242,-0.002631510158318924,-0.002631510158318924,-0.002631510158318924,-0.4665781258497664,-0.4665781258497664,-0.4665781258497664,-0.4692096360080853,-0.4692096360080853,-0.4692096360080853,-1.8697710733351567,-1.8697710733351567,-1.8697710733351567,0.0,0.0,0.0,3.493208020684129
146,2013-04-23,5.8170244626049215,-8.707796896287366,16.085855556623223,4.7442087429741555,6.816742182788805,-1.9372259163348877,-1.9372259163348877,-1.9372259163348877,-0.0033112033131498094,-0.0033112033131498094,-0.0033112033131498094,0.27504508585418386,0.27504508585418386,0.27504508585418386,0.27173388254103403,0.27173388254103403,0.27173388254103403,-2.2089597988759215,-2.2089597988759215,-2.2089597988759215,0.0,0.0,0.0,3.8797985462700337
147,2013-04-30,5.801860195182473,-7.535994650325023,16.89552543115577,4.719109711029063,6.814856504101279,-1.8864388273992119,-1.8864388273992119,-1.8864388273992119,-0.02219555822646205,-0.02219555822646205,-0.02219555822646205,0.29577661147687656,0.29577661147687656,0.29577661147687656,0.27358105325041454,0.27358105325041454,0.27358105325041454,-2.1600198806496267,-2.1600198806496267,-2.1600198806496267,0.0,0.0,0.0,3.9154213677832614
148,2013-05-07,5.786695927760023,-8.747854012175914,15.78400600226958,4.694010679083967,6.804668566516381,-2.510155877728707,-2.510155877728707,-2.510155877728707,-0.01692912415134188,-0.01692912415134188,-0.01692912415134188,-0.2602052117801436,-0.2602052117801436,-0.2602052117801436,-0.2771343359314855,-0.2771343359314855,-0.2771343359314855,-2.2330215417972217,-2.2330215417972217,-2.2330215417972217,0.0,0.0,0.0,3.276540050031316
149,2013-05-14,5.771531660337574,-9.389970338579266,15.244551844004894,4.668911647138872,6.803655491567101,-2.448202866734912,-2.448202866734912,-2.448202866734912,-0.009475075027013032,-0.009475075027013032,-0.009475075027013032,0.23347732996548273,0.23347732996548273,0.23347732996548273,0.22400225493846973,0.22400225493846973,0.22400225493846973,-2.6722051216733815,-2.6722051216733815,-2.6722051216733815,0.0,0.0,0.0,3.3233287936026623
150,2013-05-21,5.756367392915123,-8.938567552399196,15.416934703708105,4.641047764893581,6.79794369494871,-2.8856126140017695,-2.8856126140017695,-2.8856126140017695,-0.0016343243953384854,-0.0016343243953384854,-0.0016343243953384854,0.26551696044657686,0.26551696044657686,0.26551696044657686,0.26388263605123835,0.26388263605123835,0.26388263605123835,-3.149495250053008,-3.149495250053008,-3.149495250053008,0.0,0.0,0.0,2.870754778913353
151,2013-05-28,5.741203125492673,-9.756821312679413,15.304429883408678,4.616031095192532,6.791074150325383,-3.1770245117268208,-3.1770245117268208,-3.1770245117268208,-0.015538874542465525,-0.015538874542465525,-0.015538874542465525,0.13693961980199412,0.13693961980199412,0.13693961980199412,0.1214007452595286,0.1214007452595286,0.1214007452595286,-3.2984252569863495,-3.2984252569863495,-3.2984252569863495,0.0,0.0,0.0,2.564178613765852
152,2013-06-04,5.7260388580702255,-10.116186184505944,15.528518866824074,4.591949862670617,6.786750265522436,-3.0420485818941714,-3.0420485818941714,-3.0420485818941714,-0.007644670735375487,-0.007644670735375487,-0.007644670735375487,0.2348384906960916,0.2348384906960916,0.2348384906960916,0.22719381996071614,0.22719381996071614,0.22719381996071614,-3.2692424018548873,-3.2692424018548873,-3.2692424018548873,0.0,0.0,0.0,2.683990276176054
153,2013-06-11,5.710874590647776,-9.411108013741508,15.41845971506445,4.568782113210363,6.781066177276477,-2.7813686263876867,-2.7813686263876867,-2.7813686263876867,0.0012939192848835529,0.0012939192848835529,0.0012939192848835529,0.7192023164674983,0.7192023164674983,0.7192023164674983,0.7204962357523819,0.7204962357523819,0.7204962357523819,-3.501864862140068,-3.501864862140068,-3.501864862140068,0.0,0.0,0.0,2.929505964260089
154,2013-06-18,5.695710323225326,-9.272710107908928,14.16285125347875,4.543589452632279,6.774388874859669,-3.5359914024065775,-3.5359914024065775,-3.5359914024065775,-0.019273900877233602,-0.019273900877233602,-0.019273900877233602,0.529058626888641,0.529058626888641,0.529058626888641,0.5097847260114075,0.5097847260114075,0.5097847260114075,-4.045776128417985,-4.045776128417985,-4.045776128417985,0.0,0.0,0.0,2.159718920818748
155,2013-06-25,5.680546055802876,-11.366722044921733,14.931439816772878,4.518317455468301,6.769900162211417,-4.0834016355316916,-4.0834016355316916,-4.0834016355316916,-0.00909393043858091,-0.00909393043858091,-0.00909393043858091,0.33399381775076636,0.33399381775076636,0.33399381775076636,0.32489988731218544,0.32489988731218544,0.32489988731218544,-4.408301522843876,-4.408301522843876,-4.408301522843876,0.0,0.0,0.0,1.5971444202711842
